user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,class
345759,3/6/15 0:39,4/7/15 2:42,57,IRJRCHIEJPXUX,Ads,FireFox,M,31,0
197173,4/12/15 11:43,7/13/15 20:40,59,WVHXZMYTRIMMH,Ads,FireFox,M,27,0
391477,5/11/15 5:36,8/12/15 21:15,47,JYHBASSXJPLOF,Ads,Safari,M,35,0
54654,3/18/15 11:00,6/8/15 14:35,10,KVTOOLLJEWJON,SEO,IE,M,48,0
300284,7/13/15 21:16,10/24/15 16:42,60,DFXUAWQLVVIBR,Ads,IE,F,41,0
108674,6/21/15 20:04,8/7/15 9:21,63,XFVSJZHOIQPUM,SEO,Chrome,F,31,0
266686,3/12/15 22:05,3/18/15 15:35,47,RNWFHVLPBELTZ,Ads,FireFox,M,35,0
109889,1/9/15 8:25,1/19/15 2:06,24,VOUEOOOOPPQIL,SEO,IE,F,38,0
277953,1/24/15 19:54,5/2/15 16:18,50,PMQDRZVJWIHWH,Ads,Safari,M,27,0
128699,6/24/15 12:34,8/30/15 6:01,19,CKNLCTGZVBVQZ,Ads,Chrome,M,22,0
10766,6/15/15 16:47,8/14/15 17:26,20,EVXMNTHXHTJLD,Direct,Chrome,M,31,0
21095,1/27/15 0:25,4/12/15 11:19,32,MNXEGCDIWLFFJ,SEO,IE,F,26,0
321334,1/22/15 16:53,4/8/15 17:29,49,MASJAFNKZDJZB,SEO,Chrome,F,47,0
365728,4/17/15 0:23,7/9/15 6:49,29,CBUSVCYYFEZTV,Ads,Chrome,M,26,0
223589,7/1/15 18:56,10/7/15 9:39,65,TXIXZVDDMDAFB,Ads,Chrome,F,32,0
346830,2/20/15 4:35,3/31/15 9:47,39,LZQEVCBAKOYKF,Ads,IE,F,33,0
234893,1/14/15 22:29,2/19/15 1:09,45,VRROGCYKOQIPI,SEO,IE,M,19,0
172160,6/7/15 18:31,10/5/15 7:14,18,NBZLJYJCWIWPO,Ads,Chrome,M,34,0
334022,3/10/15 10:59,3/28/15 11:34,23,JUKRBGVZDNTLC,SEO,Chrome,M,35,0
295462,5/14/15 9:47,6/25/15 6:34,32,KDWBVTKWMIDSX,Direct,Safari,F,31,0
92624,2/22/15 16:14,3/5/15 8:47,21,SLYJHBMNZYZSN,SEO,Chrome,M,22,0
22976,2/4/15 14:49,2/6/15 8:33,40,XRPRQHOLDEZWB,SEO,IE,F,44,0
356995,4/22/15 0:21,6/16/15 3:18,24,APEJOUNKNGMHX,Direct,Safari,M,24,0
364268,1/8/15 22:03,1/13/15 16:43,34,GZRKLIZRSJWUP,SEO,Chrome,F,30,0
254098,4/3/15 15:05,7/28/15 5:58,22,TBGOADORIDXUU,Direct,IE,M,28,0
81050,6/12/15 16:38,6/18/15 11:30,64,ZBZIJFXXXHYXU,Ads,FireFox,M,32,0
130331,1/12/15 3:32,1/27/15 18:46,40,NBMFRBJMQLGVW,SEO,IE,M,38,0
107739,8/4/15 7:58,9/5/15 13:12,18,PNHHDTSZGZIAF,Ads,Chrome,F,33,0
213950,7/13/15 21:58,8/18/15 17:53,24,VBYHOKPDPYENG,Direct,Safari,F,51,0
15551,1/7/15 11:51,1/7/15 11:51,11,LCIDSXJYNIOGD,SEO,IE,M,30,1
136447,8/15/15 12:18,11/5/15 9:33,63,UDREKPRAIFHGI,SEO,Chrome,M,39,0
290529,4/14/15 11:25,6/10/15 21:41,26,CZSQYITEHCNDY,Direct,Chrome,M,23,0
36499,5/28/15 4:45,6/3/15 18:16,23,JSYUSCAVMVYBG,SEO,FireFox,M,39,0
139493,2/10/15 7:24,4/24/15 8:06,73,WJBIAVLNGHKGB,Direct,FireFox,M,27,0
255803,5/29/15 15:17,6/27/15 19:33,27,MKADQKWTENRLS,Direct,Chrome,F,56,0
98274,6/6/15 14:22,9/4/15 3:40,45,OVFMADSKFWKGN,Ads,FireFox,M,38,0
226949,1/6/15 23:43,2/12/15 16:58,9,HBCNXCCIVSYNL,Ads,Chrome,F,29,0
336551,3/5/15 14:16,3/26/15 4:40,41,YLUODWOQCDNIJ,Ads,Safari,M,18,0
159157,1/3/15 10:59,2/6/15 14:35,54,XYFTPYFIEWDPV,SEO,IE,M,43,0
14292,8/10/15 3:48,8/29/15 8:25,19,LVUCSKHKGGLXU,SEO,IE,M,20,0
348106,1/7/15 9:59,1/7/15 10:00,34,CTSHKKMOCSXMX,Ads,IE,F,34,1
168764,7/28/15 1:39,9/26/15 3:51,10,IHZYNKDZQCUYH,SEO,Chrome,M,19,0
164391,7/8/15 15:15,7/9/15 6:31,32,DFAAJGTRNKKCP,SEO,Chrome,F,27,1
175617,5/19/15 0:14,9/15/15 17:34,14,BUMYRZHPDXFQO,Direct,Chrome,M,31,0
345692,4/21/15 4:30,6/27/15 10:20,54,ZNUORVRQFXMTB,SEO,FireFox,F,36,0
106916,1/29/15 11:41,4/16/15 2:09,22,WHPWLAPWPDQYZ,SEO,Chrome,F,25,0
243745,2/27/15 21:34,3/30/15 17:27,34,XVLRGWOHKTUUE,Ads,FireFox,M,33,0
323803,3/14/15 13:11,4/22/15 9:49,37,SCRZCMZASQXXC,Direct,Chrome,M,21,0
10651,1/28/15 8:23,4/27/15 9:27,44,EYDPFAROMLKWY,Direct,IE,F,23,0
247256,3/30/15 8:05,7/9/15 2:46,39,ZFNFACBVABCNT,SEO,FireFox,M,24,0
327859,4/17/15 5:23,6/11/15 7:43,42,RNNQZZIKVUPWI,SEO,Safari,F,46,0
32633,7/4/15 9:26,9/7/15 9:12,29,HFXLVZSUDMTTK,SEO,FireFox,F,29,0
283076,7/8/15 8:19,8/13/15 3:38,23,EBYTEYLBQNWVT,Ads,Chrome,F,24,0
363918,2/21/15 0:06,4/23/15 15:44,52,SYNWJYCOGGHXX,SEO,Safari,F,33,0
166323,4/15/15 16:01,7/3/15 15:20,23,ONXBFHNEPDLPQ,SEO,IE,F,40,0
248638,4/16/15 7:19,5/26/15 22:42,20,KZJYHDYLWCTMC,Ads,Safari,F,29,0
35479,5/27/15 21:10,6/24/15 6:25,12,QJKNQMEYUWUFF,Direct,Safari,M,28,0
207129,3/21/15 9:52,5/13/15 15:06,30,LIUDSOAQPSJTN,Ads,Chrome,M,38,0
214661,4/8/15 12:15,8/6/15 11:32,11,JLTNMLYNXLGKB,SEO,Chrome,M,18,0
375424,8/2/15 11:39,11/27/15 8:35,64,OFCVKVBYVJTJG,SEO,Chrome,F,32,0
192413,7/20/15 11:14,9/5/15 2:11,44,FJNWVISESIKJW,Ads,Chrome,M,36,0
33426,1/14/15 23:02,1/22/15 23:41,57,RBXZMOFQWDSME,SEO,IE,M,53,0
241359,2/28/15 17:21,3/21/15 0:36,21,KOTHEWLLJPLHZ,SEO,Chrome,M,39,0
107197,5/8/15 14:24,5/15/15 23:08,55,HKDWQBSQSJFJC,SEO,FireFox,M,31,0
52928,3/18/15 15:33,3/31/15 13:43,50,BGAISUEJCVTPC,Ads,IE,F,33,0
212295,1/12/15 15:01,1/12/15 15:01,46,PQSQPZPLEPZVX,Ads,Chrome,M,32,1
241543,5/23/15 2:07,7/18/15 19:37,64,SLKXHAAQVLSPI,SEO,IE,M,24,0
119351,2/8/15 7:29,2/16/15 12:32,26,JLACSUAHHLHKW,Direct,Safari,F,33,0
35329,3/5/15 10:04,6/13/15 22:06,25,TMYYIFCWMDRTE,SEO,Chrome,F,36,0
329506,6/13/15 18:11,7/2/15 9:19,23,KBPLVOAEHBYSW,SEO,IE,M,34,0
264701,6/20/15 2:20,10/2/15 5:52,29,OEYZIZMXJGNIF,SEO,Chrome,M,31,0
77144,1/3/15 1:41,3/9/15 1:06,64,FVBAHMDAOOODJ,Ads,Chrome,F,32,0
391500,2/5/15 18:22,5/29/15 9:14,56,PCXRGGSZLFJBT,Ads,Safari,M,36,1
54151,7/21/15 13:55,10/28/15 6:20,17,QRHUPDGTRSAJB,Ads,IE,F,28,0
157701,6/11/15 12:29,10/1/15 18:09,29,CCTOORRDQGNVH,Direct,Chrome,M,44,0
193968,4/9/15 21:13,7/8/15 16:46,56,LDNKPLFGVBDOM,Ads,Safari,F,40,0
277028,7/8/15 22:15,9/30/15 10:27,18,PEHCPBEBAQCLS,SEO,IE,M,34,0
120263,4/8/15 1:24,6/26/15 8:51,32,FEEBRHBBXBHRV,Ads,Chrome,F,20,0
293291,5/10/15 11:36,7/8/15 3:35,44,ZUMGKBPKJXGAR,SEO,Chrome,F,23,0
349821,4/6/15 5:04,5/26/15 5:47,41,PWSIMGPZSEZVF,Direct,IE,M,36,0
362252,6/16/15 11:10,9/29/15 17:57,23,GOLBYKNNACZJF,Direct,Chrome,M,43,1
254241,2/15/15 19:30,4/2/15 12:19,33,FNMQKHCGTXDXF,SEO,IE,F,33,0
193706,5/30/15 16:30,6/5/15 14:59,31,OIPSMMUGOJXCZ,SEO,FireFox,M,23,0
34919,4/1/15 19:09,5/15/15 15:15,34,QWUHWZAPVGHIS,Ads,Chrome,F,40,0
25662,3/23/15 8:29,6/6/15 18:57,55,QKHWLJOXUSOIZ,Ads,FireFox,M,23,0
180723,6/5/15 18:24,9/20/15 6:36,33,LWDSLJZDLAQKU,Direct,Chrome,M,34,0
194882,6/13/15 7:30,9/13/15 5:37,63,QQFJDSOPCVISZ,SEO,FireFox,F,45,0
182014,2/25/15 5:09,6/21/15 11:02,65,KTAHXASQQJYWD,Ads,IE,M,33,0
209270,2/1/15 11:07,2/21/15 4:17,33,PLVMDEFJPWMCF,Ads,IE,M,32,0
50437,7/12/15 9:29,10/4/15 13:26,107,EOGHGCFLIXVGU,SEO,Chrome,M,18,0
298296,1/13/15 17:51,2/12/15 15:08,65,UGJBWBWHQQHAS,SEO,IE,M,32,0
53413,7/4/15 15:27,9/9/15 7:19,69,WEQGUNWVPEOCA,SEO,Chrome,M,37,0
136442,3/25/15 20:41,4/6/15 8:37,52,IWABXADQYBQNQ,SEO,Safari,F,25,0
364732,1/3/15 9:57,1/3/15 9:57,62,RCLJBGKFAISLD,SEO,IE,M,39,1
79015,7/21/15 15:57,11/8/15 0:47,18,WLFKBWCDBKAOR,SEO,IE,F,43,0
168950,1/11/15 11:51,5/6/15 2:40,9,GZODVNTFKMPXA,Ads,Safari,F,25,0
78949,8/12/15 4:45,10/27/15 10:12,64,BVSFJTCNACTDP,Direct,Chrome,M,24,0
125236,5/27/15 16:45,6/23/15 9:39,36,RTIAHZNCAJTYP,Direct,Chrome,M,35,0
139677,7/13/15 23:27,9/9/15 10:48,87,VCRIWXAOKIHSE,SEO,Safari,M,36,0
296891,6/4/15 19:57,6/19/15 12:32,28,PPECYJYKEPCTA,Ads,Chrome,M,25,0
89197,6/26/15 5:50,8/13/15 3:31,25,LYGEAMIBCWUPP,Ads,Chrome,F,34,0
277976,4/12/15 3:58,5/30/15 10:10,32,HFWVMNTKWBRAN,SEO,Chrome,M,24,0
146143,3/3/15 19:46,5/25/15 16:33,50,BAQEENUVDPXQG,Ads,FireFox,F,42,0
188526,2/7/15 17:11,3/3/15 14:47,26,HONXUDIVPJDRG,SEO,IE,M,22,0
141728,2/27/15 6:34,6/14/15 4:22,52,ZCJAYFZIVAZWA,SEO,Chrome,F,42,0
310973,4/23/15 4:44,6/22/15 10:36,44,ULJAYRISOETFQ,Ads,Safari,F,38,0
325447,7/24/15 4:26,8/9/15 3:09,18,NBYRMOAKFRLCW,Ads,Chrome,F,41,0
113137,1/12/15 21:50,1/12/15 21:50,75,PQAPXGMMTJAKG,SEO,FireFox,F,44,1
142007,3/11/15 7:41,5/28/15 18:11,46,TDOAPGEXJHRYJ,Ads,IE,M,40,0
91252,3/7/15 23:50,4/20/15 23:58,49,LVLNSVAAKEMWF,Ads,Chrome,F,36,0
379177,7/3/15 14:50,7/6/15 4:48,13,BTKRSNRNWSPUQ,Direct,Chrome,M,26,0
157717,5/29/15 2:46,5/31/15 22:18,16,BVKQFNJQWRAXQ,Direct,Chrome,F,29,0
227043,4/28/15 3:25,8/12/15 6:54,29,EQUOUAFDGEKXO,Ads,Chrome,F,33,0
393208,7/3/15 18:54,7/26/15 10:48,65,EUEHBEUUWWTUZ,Ads,IE,M,47,0
345465,8/3/15 4:22,8/22/15 23:20,27,LTDHHFLBBKTAS,Ads,Safari,M,32,0
372844,6/21/15 21:06,7/19/15 16:03,34,DGOFXVUPYHXNN,SEO,FireFox,F,28,0
49874,4/11/15 23:39,5/14/15 16:11,11,DMCQSEPNHJROZ,Ads,Chrome,F,22,0
66253,1/27/15 22:10,4/21/15 15:47,44,HDOHJLMJJJFNJ,Direct,Chrome,F,26,0
287691,1/10/15 14:49,5/1/15 2:23,20,PDSFSHPPGWDRK,SEO,IE,M,30,0
109469,2/22/15 20:57,3/11/15 12:33,29,SFVAZTLAKVGMT,SEO,Chrome,M,38,0
28036,7/26/15 17:04,10/22/15 19:50,51,OUXBPCIKCKIVD,Ads,Safari,M,24,0
333967,2/22/15 7:29,4/7/15 13:42,49,QXMBPVWTZXQSX,Ads,Chrome,M,33,0
305432,7/31/15 10:11,11/6/15 2:06,42,TGMVEIAYJFVFA,Direct,Chrome,M,48,0
390885,5/9/15 3:55,6/15/15 5:41,22,IWBJQGTGPPQLU,SEO,IE,F,19,0
291589,4/9/15 19:24,7/17/15 22:45,11,ATDOTVLQTHKUW,SEO,Chrome,F,35,0
284482,1/18/15 17:27,5/3/15 7:59,67,XYWDWZLJITDJA,Ads,Chrome,M,31,1
44137,7/13/15 7:24,9/4/15 16:09,76,ENVPIHCFIPNGS,SEO,Chrome,F,28,0
143546,1/6/15 2:20,1/6/15 2:20,9,ZXOFRFJTDLETI,Direct,Chrome,F,23,1
51304,6/13/15 22:24,7/23/15 0:35,44,LEYDVARMBDJMK,Ads,Chrome,M,36,0
66895,1/8/15 8:45,1/8/15 8:45,10,SUEKLSZWLASFR,Ads,Safari,M,24,1
101795,1/25/15 18:12,3/29/15 8:14,38,JGPZMAREPXJLK,Ads,Chrome,M,38,0
335150,6/5/15 21:50,6/6/15 5:30,23,TIKQWVLNXPIAM,SEO,Chrome,M,24,0
322137,1/2/15 12:16,1/2/15 12:16,39,FFYVRWMTLSYPY,Ads,FireFox,M,32,1
215128,8/11/15 0:36,8/21/15 7:49,17,UWKFVOADMTUAK,Ads,Chrome,M,28,0
294609,2/13/15 17:09,5/30/15 22:27,52,IEIRYJPWWUPYP,SEO,Safari,F,31,0
258066,2/6/15 13:17,2/12/15 5:43,28,EUTBDLQHZAYDZ,Ads,Chrome,M,42,0
263297,2/27/15 3:15,6/2/15 21:30,9,FNIXAWLIIFDEB,SEO,Safari,F,22,0
316923,4/23/15 6:53,6/11/15 23:59,25,JCJJBAZCLXWKH,SEO,Opera,F,23,0
399961,7/12/15 23:03,8/18/15 3:54,14,ZZLEGANIEFKQE,Direct,Chrome,M,35,0
289006,7/10/15 19:12,10/11/15 23:36,48,GLMGSUPJJBAEO,SEO,Safari,M,42,0
108566,1/12/15 7:03,1/15/15 7:14,42,WQGEQASCMNNWN,SEO,Chrome,M,40,1
137245,1/4/15 11:09,2/20/15 12:57,23,WQJIUHDKEHWSL,SEO,IE,F,38,0
7312,8/13/15 10:11,9/5/15 20:18,38,TFZTVCOYCHTZS,Ads,Chrome,M,36,0
287604,5/5/15 10:11,5/20/15 20:51,33,ESPIOAHPTLQMI,Ads,IE,F,45,0
115292,4/12/15 6:48,5/23/15 11:17,36,PVGWEOHEJPCHJ,Ads,Chrome,F,29,0
331226,5/1/15 10:06,6/30/15 18:41,39,QYLDRNDQFDHCY,Direct,Chrome,M,38,1
176456,1/6/15 20:05,4/8/15 4:20,17,MBWANWZTAEDCM,Direct,Safari,F,36,0
237186,8/4/15 18:09,8/9/15 2:23,57,BRLZRTVPQMPHS,Direct,Safari,F,28,0
226005,2/15/15 2:28,2/17/15 21:05,62,AMVAJOLJDOHML,SEO,Chrome,M,23,0
345899,7/22/15 6:21,10/30/15 22:59,31,AOEGQUSSGVAKU,SEO,IE,F,38,1
131995,5/2/15 11:54,7/4/15 17:52,20,FTMPBRTRPQMPP,SEO,Chrome,M,35,0
40696,2/9/15 19:40,3/11/15 12:42,62,VBHFHVIWNHFJI,Ads,Chrome,M,41,0
196571,2/17/15 16:31,6/11/15 4:58,45,RIANIESLIHZHR,Ads,Chrome,M,36,0
234620,4/6/15 4:10,6/17/15 13:00,52,IIUTSLTPTQKVN,SEO,IE,M,34,0
7650,6/27/15 19:43,7/9/15 1:11,53,EGIWWZDBGXJHM,Ads,Safari,M,30,0
225402,4/29/15 21:30,6/11/15 19:20,70,MUHNBWZABGFNE,SEO,IE,M,34,0
252716,2/13/15 12:14,6/2/15 1:29,26,MXAFCFYTZCIAJ,Direct,Safari,F,21,0
372459,8/13/15 20:23,10/29/15 6:55,48,TYMTECPVAJBDL,Ads,Chrome,M,46,0
56483,1/6/15 16:33,1/6/15 16:33,62,XWRXEZURUYHBE,SEO,Chrome,M,24,1
184834,2/13/15 18:13,5/19/15 5:40,25,DCTIQPBIFXEDZ,Ads,Safari,F,44,0
344164,1/12/15 20:54,1/12/15 20:54,40,KHATBOHUCPTHR,Ads,Chrome,M,36,1
357007,8/7/15 17:04,10/29/15 9:24,10,NJVZQYZFWNVIQ,Ads,IE,M,24,0
332015,2/8/15 8:12,4/28/15 9:02,66,HTPYBTXBVWDOJ,Ads,IE,M,22,0
327093,8/9/15 4:58,8/26/15 5:11,29,PQZADTNEFPBSX,Ads,Chrome,M,23,0
344491,1/28/15 3:47,5/16/15 19:40,28,IGTFVOEQOYDST,Ads,Safari,M,23,1
56887,5/14/15 6:11,7/2/15 17:42,16,UAWMULLVDYLJV,Direct,IE,F,39,0
399048,4/26/15 13:20,6/15/15 7:54,20,JXXVJYJKPTHLH,Ads,Safari,F,39,0
49959,5/27/15 7:01,7/25/15 16:08,52,JIMRSWRWAENPL,Ads,FireFox,M,45,0
141405,6/25/15 0:22,8/20/15 16:54,38,DTOCLFOSQQCZQ,Direct,FireFox,F,21,1
69669,2/26/15 5:30,3/24/15 13:06,9,YQKEAPNHDFLOL,Direct,IE,F,51,0
48483,6/17/15 17:54,9/5/15 5:29,33,FBMXTQBXCIDXA,SEO,Chrome,M,33,0
125789,3/10/15 12:00,3/15/15 3:40,56,XYAJNMEWFQHML,Ads,Safari,M,51,0
381003,4/18/15 13:31,6/24/15 11:58,28,NBYOXFJWIPQJX,SEO,Chrome,M,33,0
243592,3/29/15 13:10,4/30/15 8:00,51,IJQHEGFPJFHQJ,Direct,FireFox,F,34,0
109386,3/16/15 23:56,5/2/15 21:16,11,CFJYEPIXPSOPG,SEO,Chrome,M,39,0
296270,1/5/15 23:59,1/31/15 3:39,36,IODRFXEENWMEZ,SEO,Chrome,F,52,0
301298,3/6/15 14:40,3/23/15 2:59,10,IXKHUMDAEALKH,SEO,Chrome,F,35,0
94646,1/11/15 13:29,3/8/15 0:14,55,ZKPPORDTBHBMQ,Direct,IE,M,33,0
200757,7/7/15 17:57,9/12/15 22:37,23,TULXRTTJQDTVS,Ads,IE,M,34,0
396634,7/15/15 3:11,7/21/15 10:52,32,QMCNYNIWTRBQC,Direct,IE,M,20,0
147654,5/6/15 7:58,6/22/15 18:11,49,AFRFVHCXFDIVT,SEO,Chrome,M,35,0
388722,4/19/15 21:00,7/5/15 2:01,44,DNLDYYMVGCVWW,Ads,IE,F,38,1
5677,1/1/15 17:10,1/1/15 17:10,22,IUQRNPGMQEMZV,Ads,Safari,F,60,1
21624,1/8/15 5:44,1/8/15 5:44,78,KXCHNXTERYPOZ,Ads,Chrome,M,30,1
317961,2/3/15 17:56,5/12/15 10:40,27,YFLQNPJADVCSX,Ads,IE,F,27,0
90046,6/23/15 10:42,7/30/15 11:03,14,SCPXLYZPBRBHV,SEO,Chrome,F,36,0
368736,3/1/15 3:23,6/10/15 21:55,42,USOEVZUDBRQEY,Ads,IE,F,42,0
105628,3/16/15 16:43,7/6/15 7:16,15,XWCBHDAUUEJPR,Ads,Safari,M,33,0
258696,4/5/15 0:16,7/24/15 2:21,10,JGNVNKKVLSPRT,SEO,Chrome,M,42,0
85881,8/1/15 22:51,8/12/15 6:59,15,BUCALPETPQSJJ,Ads,Chrome,F,33,0
43592,2/16/15 21:47,4/7/15 19:45,20,EEYHLSSOQKYDP,SEO,IE,F,30,1
245045,6/21/15 23:28,8/4/15 23:23,9,ZVRXUDTHVMRQN,Ads,Safari,F,45,0
123927,2/23/15 22:10,5/1/15 4:51,33,PEPEXWAALQRBK,Direct,FireFox,F,22,0
106410,5/22/15 13:18,7/2/15 16:52,34,QMSDOEIGKCXQT,Ads,FireFox,F,34,0
65043,4/1/15 0:35,4/20/15 19:55,26,RUPQCWVDQTVKA,Direct,IE,M,33,0
150195,2/15/15 1:50,4/4/15 20:42,38,YNMTSRJKZXJDL,Ads,FireFox,M,39,0
219101,7/12/15 22:54,8/23/15 20:08,19,SYJIJLIXAZUUT,SEO,Chrome,M,36,1
134133,3/28/15 0:49,6/5/15 2:45,57,BETTCJRUDWESV,Ads,FireFox,M,25,0
207701,4/7/15 13:19,6/22/15 15:22,27,HEKNFSVKYRBCS,SEO,Safari,M,36,0
95825,5/5/15 23:04,5/17/15 11:59,28,PKOCTYCJQGDKU,SEO,FireFox,M,37,0
5164,5/29/15 1:02,8/10/15 22:17,25,RCWBFFQFACVLT,SEO,Safari,F,29,0
204442,3/19/15 4:07,4/8/15 22:31,21,WJWXCHZKRRNKB,SEO,IE,M,37,0
219906,6/6/15 17:31,6/12/15 13:01,19,OUXRPZUUTJKVR,Ads,Safari,M,37,0
220521,5/24/15 19:11,6/4/15 11:13,32,BVAWWXNRHGNWP,SEO,Chrome,M,34,0
59056,7/8/15 10:01,8/22/15 19:49,45,QSRCDEXQHRKRH,Direct,FireFox,F,47,0
187000,8/9/15 22:21,9/25/15 22:03,33,OMRGQSNQFJXYS,Ads,Opera,F,25,0
81062,3/3/15 17:39,4/16/15 5:48,19,UOEOSFFNXXJPQ,SEO,IE,F,35,0
17949,2/26/15 16:32,6/2/15 21:51,63,YCAVCJGFONGCU,Ads,Chrome,M,21,0
361782,8/14/15 20:51,9/22/15 2:53,90,BQPWVWUMIDPWI,SEO,Safari,F,21,0
289520,1/12/15 6:27,2/24/15 12:38,28,TAUQFELCYAJNR,SEO,Chrome,F,33,0
278926,6/27/15 6:40,7/30/15 5:45,51,VEKSRXHUBMFIN,SEO,Chrome,M,41,0
38557,6/7/15 17:40,7/21/15 9:21,19,OWHJDPZNNLUEO,SEO,FireFox,M,39,0
395863,2/13/15 20:53,4/12/15 10:22,23,CBWFDIRMTYNBV,Ads,IE,M,36,0
199164,6/2/15 21:29,9/19/15 3:03,15,EBIMFIAVTCOLN,Ads,IE,F,26,0
268193,2/8/15 4:39,2/11/15 19:34,15,UORTMLVKAECJG,Ads,Chrome,M,42,0
38570,5/26/15 7:44,6/14/15 6:08,45,LJWEZLNSNXVLO,SEO,FireFox,F,26,0
225181,2/14/15 17:50,4/16/15 19:58,40,EVADLOBOGFCEC,Ads,Safari,F,23,0
326004,1/15/15 14:40,4/22/15 20:25,34,YJJAAVSEKMDRC,SEO,IE,M,35,0
45245,7/8/15 8:28,10/5/15 21:40,34,BLLIQRLMBWOVR,SEO,IE,M,32,0
189698,5/15/15 1:47,5/18/15 2:19,24,CISIRUBBCFSVL,Ads,Chrome,F,31,0
185078,5/15/15 21:42,7/29/15 6:26,44,QALTQVUIYHVXP,Ads,IE,M,43,0
167393,7/2/15 5:11,7/11/15 16:52,30,CWMXIAVUQFJXQ,SEO,Opera,F,41,0
362675,5/8/15 12:13,7/2/15 0:42,64,EPRVWEHAMRCAS,Direct,Chrome,M,33,0
207407,4/28/15 12:33,6/19/15 17:20,59,RXDPZRCLUEAMT,Ads,Chrome,M,37,0
369405,4/6/15 7:50,7/9/15 19:05,12,OMFKCNJSDAXYQ,Ads,Chrome,M,47,0
174538,6/12/15 6:42,7/14/15 15:26,45,OJUJKDMRZKLXT,SEO,Chrome,F,37,0
200487,4/5/15 1:02,5/20/15 13:01,29,IXUKDXQBVCYCZ,SEO,IE,M,29,0
235102,1/21/15 3:38,3/31/15 16:16,11,LSYCLBCSETDCB,SEO,IE,F,33,0
99495,1/11/15 16:59,1/11/15 16:59,38,DABLZVBIMFUTE,Ads,Safari,F,28,1
43570,8/4/15 2:10,11/20/15 17:52,37,CRRQZNMDOSPFU,Ads,FireFox,F,25,0
24206,1/21/15 22:37,4/24/15 3:35,14,ZLKGFXSYSYSRN,SEO,Safari,M,24,0
55741,3/6/15 12:01,3/12/15 20:39,45,GGHMIQQQODIHL,Ads,Chrome,F,30,0
48416,6/4/15 11:00,9/24/15 10:53,9,BBQSBXQXWTGQE,Direct,Chrome,F,32,0
281318,3/13/15 7:02,3/21/15 22:35,42,ELXOWTUWDATDJ,Direct,Chrome,M,32,0
381361,1/8/15 10:34,1/8/15 10:34,12,IGAXAVAZFJYOB,Ads,Safari,M,33,1
186174,5/11/15 2:23,7/25/15 22:22,10,YDWIZJGJRJAAK,Ads,Chrome,M,31,0
308261,5/30/15 9:56,6/6/15 7:01,49,SUGUIFABVQTTG,Ads,IE,M,34,0
17568,8/15/15 10:17,9/14/15 17:19,18,CVQPJHDOYMOXR,Ads,IE,M,37,0
16810,5/11/15 13:44,9/1/15 4:35,65,EYCXWLXMEGAHY,SEO,IE,M,47,0
145860,6/5/15 4:41,7/3/15 17:36,34,SROCGMRJEPMYQ,Ads,IE,F,31,0
200773,3/13/15 23:09,5/24/15 17:21,24,SIKEAXGJCSYJO,SEO,IE,F,34,0
6087,5/31/15 20:28,7/5/15 10:24,64,YMLVBJQVTZSJV,Ads,Safari,M,30,0
216188,3/30/15 5:50,6/30/15 23:51,42,MCFORPWSDEXPP,Direct,IE,F,40,0
252563,1/11/15 0:43,1/11/15 0:43,37,DNVWPOHEZSLMX,SEO,Chrome,M,33,1
62872,2/23/15 9:16,3/5/15 6:20,56,JNVETFVNITUCZ,Ads,IE,F,34,0
384163,1/31/15 21:51,5/31/15 12:05,21,QMKJLDOQDTNYZ,Ads,Chrome,M,24,0
46890,5/3/15 12:20,8/3/15 3:20,56,AVQXSEHCYDUKG,SEO,IE,M,25,0
332906,5/17/15 18:37,8/25/15 14:48,10,IOYLTVWJYYSZS,SEO,Chrome,M,29,0
334257,3/15/15 9:06,3/30/15 5:54,26,LCWFKPJOFGWHL,Direct,Chrome,F,32,0
190523,3/29/15 21:35,6/12/15 17:01,39,ZEILENMYTYKKC,SEO,IE,M,42,0
390711,8/12/15 12:06,11/5/15 6:46,14,VVUQQIXROCSHA,Direct,IE,F,18,0
205576,2/13/15 15:47,5/6/15 13:19,48,DHYEOIACYWNMD,Ads,Chrome,F,31,0
176718,5/29/15 23:08,9/24/15 1:56,29,CESZUIGEAZLNU,Ads,IE,M,39,0
332833,7/5/15 4:46,8/3/15 6:55,31,NPISOBZKPFACM,SEO,Chrome,M,30,0
133558,3/20/15 3:33,4/3/15 7:52,56,UAGAATRGCGTKY,Direct,Chrome,F,26,0
263895,5/23/15 9:04,8/26/15 19:31,16,VBKNFEXCVRRWD,Ads,Chrome,F,28,0
194500,4/24/15 23:32,8/14/15 0:26,58,XDMFRQMOMTFSD,SEO,IE,F,37,0
80004,1/5/15 2:18,1/5/15 2:18,12,ZFXKCHJZAMLAK,SEO,IE,F,34,1
312405,1/15/15 0:28,4/6/15 16:53,15,JBBPJGVYKEOZS,Direct,Chrome,M,27,0
3605,1/29/15 15:36,3/7/15 16:25,35,DCAPYHHSOZIVD,Ads,IE,M,59,0
84242,2/6/15 13:56,6/3/15 5:37,27,CZOKWHEVZGMSL,Ads,IE,M,28,0
291719,6/25/15 4:38,10/6/15 8:33,54,ZUVPCGOANRUHO,SEO,Chrome,F,29,0
276372,2/15/15 9:37,5/28/15 16:46,44,SVDDWSNEKUNXB,SEO,Opera,F,41,0
